id,text,author,trackType,presentationMode,categories
e871c129-bddd-4977-84e3-b9137932510b,The difference between those that can and those that can’t is attitude.,"Carlos Salinas, The Little Book of Big Quotes: Volume I",hope,textOverlay,Resilience|Agency|Growth
f4627e89-ee27-4188-bde4-66595ebc7525,"You have your own problems right now, Zenik, said a voice in her head. Stop worrying about saving the world and save your own ass. Sometimes her inner voice could be very wise.","Leigh Bardugo, Crooked Kingdom",hope,textOverlay,Mindfulness|Growth
4bf9a8cd-1571-4ca1-8ebb-625c6adc53c4,"The secret to happiness, peace, and self-confidence is to forgive yourself and forgive others.",Debasish Mridha,hope,textOverlay,Growth|Mindfulness|Self-Worth
1b95e3f9-958c-47fd-b2f1-492290f109ab,"A wise man's goal shouldn't be to say something profound, but to say something useful.","Criss Jami, Healology",hope,textOverlay,Purpose|Growth
96b692b2-e533-44ab-9aec-fbf0ccad958b,"Where God guides, He provides. No matter how things look, God is still in control. Stay in peace and be hopeful. Your blessing is coming soon.",Germany Kent,hope,textOverlay,Possibility|Agency|Mindfulness
507dd59c-d87c-4878-8d21-8099e7565126,it is not the oppositions a man face that determine his rise or fall in life but his tenacity to dare to soar and to pursue to higher heights,Ernest Agyemang Yeboah,hope,textOverlay,Resilience|Agency|Possibility
9cdce465-eaf1-44d8-9639-3a0cc162b8ce,You have this lifetime to make the best of your dreams. Don't wait a moment longer and start right now.,"Eve Evangelista, Create and Move Forward in Life",hope,textOverlay,Possibility|Connection|Mindfulness
942eb7ba-3e58-465f-93ff-0a6d394d2925,"You can achieve the goal with courage, confidence and commitment.","Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Resilience|Agency|Purpose
7e605807-b61e-4ab3-b1e9-5aef31180dd3,Self-care is how you take your power back.,Lalah Delia,hope,textOverlay,Mindfulness|Connection|Agency
3fc4c084-2513-4a10-a488-5831611aa9d9,Your vision is a glimpse of your purpose and a picture of your larger dream.,"Mensah Oteh, Unlocking Life's Treasure Chest: Wisdom keys to keep you inspired, encouraged, motivated and focused",hope,textOverlay,Possibility|Growth|Connection
deed57ed-c52b-4df6-81c9-31a0312aa878,Make sure your beliefs match who you are: love.,"Renae A. Sauter, An Empowered Life: Mind/Body/Spirit Empowerment",hope,textOverlay,Self-Worth|Growth|Connection
36eee9cf-40ad-48bc-ad6e-a2e00b9903b2,"People tend to think that money makes them strong, but it's those that learn to survive without it, are truly the stronger.",Anthony Liccione,hope,textOverlay,Resilience|Agency
3dfc4975-6cb0-4612-884b-5e309104faf7,It is often the simple daily practices that influence our lives in dramatic ways.,"Alaric Hutchinson, Living Peace",hope,textOverlay,Mindfulness|Growth|Agency
d2562be3-f190-42fa-9557-e0dcb7fb6c6c,Happiness is when you're content with what you have and appreciate what you get with gratitude.,Debasish Mridha,hope,textOverlay,Growth|Mindfulness|Possibility
697dc507-1284-441a-b2a0-08a1011859d3,I'm beginning to think that maybe it's not just how much you love someone. Maybe what matters is who you are when you're with them.,"Anne Tyler, The Accidental Tourist",hope,textOverlay,Self-Worth|Connection
70e5d8db-c391-46b2-9f15-1009520c6f39,A flower blooming in a storm is stronger than a tree blossoming under a rainbow.,Matshona Dhliwayo,hope,textOverlay,Resilience|Agency|Growth
41823f78-6a99-48bc-93b6-cdd1e0f62bcc,"All I know is that the closer I get to God, the deeper I get into the Bible, and the heavier the burden seems on my shoulders.","Tim LaHaye, Tribulation Force",hope,textOverlay,Connection|Agency|Possibility
24330f38-104c-427b-ae7c-442bcd693be1,"All at once it occurs to me that I'm the one who needs to give myself the break, to accept myself for who I am.","Liza M. Wiemer, Hello?",hope,textOverlay,Self-Worth|Connection|Mindfulness
1114e58f-216a-4d55-bd6c-5fe1c7a54a82,"The spark of divinity enfolds in love, in light and in faith.","Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Connection|Possibility|Growth
61fcf7cb-a789-4e80-88d3-b01908d47700,"We all were courageous in the starting moments, few of us stayed courageous till the final moments and the world called them successful men.",Amit Kalantri,hope,textOverlay,Agency|Mindfulness|Growth
f93c61ba-c8ca-4301-83f2-e983dc0dbe86,"When relationship is gone, the strength for life is gone and there is no more energy to live",Sunday Adelaja,hope,textOverlay,Connection|Agency|Resilience
81e7d045-91e1-4488-b7e1-35b959d7f3db,Dream the life you desire. Then live it with passion and love.,Debasish Mridha,hope,textOverlay,Purpose|Connection
0b4a8209-e38f-45fa-a68b-619eb7f8eae0,The best teacher kindles the fire of knowledge with appreciation and love of students whose hearts so eagerly desire to learn.,Debasish Mridha,hope,textOverlay,Growth|Mindfulness|Connection
d6dfb39a-89f8-410d-a110-6ca15b98f5d4,"Anyone who constantly makes you unhappy belongs in someone else’s world, not yours.",Mensah Oteh,hope,textOverlay,Connection|Possibility|Growth
386a6d2d-e6df-4533-87d8-4c6d67439a00,You can be beautiful and young even as you get older. Keep an active life.,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Self-Worth
bad9a2c7-dd17-41e9-9ca3-c1744f96c869,Pour yourself completely into you and what brings you joy and moves you toward your goals. No one deserves your beautiful love and attention more than you!,Sheri   Fink,hope,textOverlay,Self-Worth|Connection
c9950e36-0edb-44b8-9497-aae7203946f6,There's no clear water from a muddy well. All you can do is let the silt settle until the water clears otherwise it will taste sour. (paraphrased),"Patrick Rothfuss, The Wise Man's Fear",hope,textOverlay,Mindfulness|Growth
c81c9193-1f45-4103-8368-ff73f24090f9,May you find endless enthusiasm to achieve your dreams in the coming year.,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Purpose|Possibility|Agency
9cbf7164-6053-4604-bde9-8ba0fe3e610e,"With gentleness, you will calm every aggressive action.","Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Mindfulness|Growth|Connection
46333026-5c96-4f42-9f84-fa7552b5a45c,How you receive and respond to moments determines the quality of your life.,Mensah Oteh,hope,textOverlay,Connection|Possibility|Mindfulness
78a4cfac-d14c-4efd-a496-0bb3b8b29e10,The only way to move from your reality to God’s reality is through people who love you.,Shannon L. Alder,hope,textOverlay,Connection|Growth
b5d17f47-8be9-4a8c-b806-29a68b6381e5,The only thing that separates the person you are from the person you want to be are the actions you take.,John Bruna,hope,textOverlay,Agency|Possibility|Growth
42235440-8e05-4513-a922-9596ab5e4136,"You are backed by great power. Press onwards, you will succeed.","Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Purpose|Possibility|Agency
e1211e76-1322-43c8-9b4c-ae352133e8b7,You are received the way you present yourself,"Bangambiki Habyarimana, The Great Pearl of Wisdom",hope,textOverlay,Self-Worth|Growth|Mindfulness
0a6e88ec-21f8-40e2-9021-c4958afa4b26,"We were all born equal, but where we are in life now is of our own making.",Stephen Richards,hope,textOverlay,Agency|Connection|Purpose
a36a0315-b97c-44ff-8341-ee225ae8653e,A peculiar sort of chaos looms beneath the pretense of peace.,"Margo Kelly, Unlocked",hope,textOverlay,Mindfulness|Growth
ac64a0d5-e669-4539-b998-44bf2861ab44,"The future was one thing that could never be broken, because it had not yet had the chance to be anything.","Sarah Dessen, Saint Anything",hope,textOverlay,Possibility|Agency|Growth
5e900daa-ce84-48a4-9522-293ac75640af,The greatest act of faith some days is to simply get up and face another day.,Amy Gatliff,hope,textOverlay,Possibility|Agency
c9227a53-06ef-4cc3-9e04-9da2415f3936,Even the best inborn potentialities for achievement do not render unnecessary patient and persistent practice.,"Ralph Alfred Habas, The Art of Self-Control",hope,textOverlay,Resilience|Growth
4aeda683-4518-42ca-b302-c05210b792e7,"Mathematics expresses values that reflect the cosmos, including orderliness, balance, harmony, logic, and abstract beauty.",Deepak Chopra,hope,textOverlay,Agency|Growth|Mindfulness
b38c5de6-5656-4ad5-b12b-94b67cb2b07a,"Your brand is the value and magic that's not in your bottle, body or box. It's the inspiration, incense, intent and impact before, within and beyond.",Rasheed Ogunlaru,hope,textOverlay,Purpose|Growth
240e1a63-d902-4bd8-b8fd-8311df7db3a3,It is mental slavery to cling to things that have stopped serving it’s purpose in your life.,Chinonye J. Chidolue,hope,textOverlay,Purpose|Self-Worth|Connection
2f17c5a4-da98-47b8-9b69-d87e0208fc10,everything i know about loveis that it hurtsand is almost always never returnedthe way you want it to.but i have hopebecause i do not know everything.,"AVA., you are safe here.",hope,textOverlay,Possibility|Connection
32efb621-182b-4f50-b984-3fa5b567dfe1,Passion is finding something you’re unwilling to live without.,"Mensah Oteh, Unlocking Life's Treasure Chest: Wisdom keys to keep you inspired, encouraged, motivated and focused",hope,textOverlay,Purpose|Possibility|Connection
540d57ef-c2cd-4479-89c5-3338b5bd339d,It's a lie to think you're not good enough. It's a lie to think you're not worth anything.,Nick Vujicic,hope,textOverlay,Self-Worth
c1150adb-2a38-417b-8e77-4c2bee84f1f6,You are precious and special possession of God.,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Self-Worth|Possibility|Connection
970e2ce4-afac-4f1c-af71-a0cce7fe9229,"The less you want, the happier you are; the happier you are, the less you want.",Matshona Dhliwayo,hope,textOverlay,Mindfulness|Growth
31ff66c4-79ec-48f2-abaf-ced4b5a44127,"Ballot papers do not define leaders. Leadership is defined by conviction, vision, passion and inspiration.",Israelmore Ayivor,hope,textOverlay,Purpose|Possibility
e9a62aa2-a989-4467-bc8f-67fc03648c1b,May the Lord give you grace to handle life’s challenges.,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Resilience|Agency|Possibility
1088af99-fac7-41a2-a6b4-0d93449712b6,"You can only see progress when you start doing something, so don't expect anything without your efforts.",Auliq Ice,hope,textOverlay,Possibility|Growth|Agency
bf63c714-e825-47a8-94dd-d78c294015bf,You can boldly overcome every circumstance.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Resilience|Growth|Agency
618a7786-1725-4847-b3b4-f8728b9c9a02,"If I simply look at the map that I’ve so tediously created, it will explain why I’m laying at the bottom of this cliff looking up.",Craig D. Lounsbrough,hope,textOverlay,Agency|Purpose|Growth
7a161bd5-3064-4e91-be17-e4da933b8482,When destiny is calling even the deaf can hear him.,Matshona Dhliwayo,hope,textOverlay,Purpose|Possibility|Connection
d0f9af54-4786-482e-ba83-8e88810b6acf,"Be real, rare, refreshing you! Fan the flames of self love and ignite your light!",Amy Leigh Mercree,hope,textOverlay,Self-Worth|Connection|Mindfulness
e9d952d8-a62d-4aa8-8d7c-92c30359179d,The world needs gigantic strong wills in front of which even the mountains will be crumbled.,"Abhijit Naskar, Principia Humanitas",hope,textOverlay,Agency|Resilience|Growth
4004ea6d-5674-4980-a347-989d46abb99d,"Intelligence is just one dimension of ability. Don't limit yourself to it. Open up to instinct, intuition, creativity and thus possibility",Rasheed Ogunlaru,hope,textOverlay,Connection|Agency|Resilience
f41be138-6628-4440-bc84-470076a17031,Peak performance happens when we feel loved and supported from within.,"Amy Leigh Mercree, The Compassion Revolution: 30 Days of Living from the Heart",hope,textOverlay,Connection|Self-Worth|Purpose
c2527e9c-632a-4cf6-ac86-7a7abc6fbd6e,"Even if things aren't going the way we want right now, we will always get through it.","Stacey T. Hunt, Most Wanted",hope,textOverlay,Agency|Possibility|Mindfulness
2add958b-738c-4fee-b36b-f98c6207cabf,"We all want to feel peace, and it is always available to us when we can let go of past hurts, hope for future successes, and be grateful for the moment we are living now.",Jason T. Rogers,hope,textOverlay,Mindfulness|Agency|Possibility
abd8b529-a636-4c74-993f-9b722cc1e295,"We are a sum total of what we have learned from all who have taught us, both great and small.","Myles Munroe, understanding your potential discovering the hidden you",hope,textOverlay,Growth|Possibility|Mindfulness
dd29d0c0-3cae-418c-ae4b-809b41ceb681,Ask God to use you. Ask Him to show you how you can be a blessing everywhere you go. Keep honoring Him so that others can see Him through you.,Germany Kent,hope,textOverlay,Connection|Growth|Possibility
e10bbe36-9ec9-431d-8f36-0b987a85c05a,We all encounter things that we can't perhaps change and that's OK because surely there are many other things that we can.,Akiroq Brost,hope,textOverlay,Mindfulness|Agency
33e4e8d1-a060-4a3e-90b8-0aac60e8d262,You are a great soul with a great spirit.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Self-Worth|Agency|Possibility
87489dca-e379-4ad0-bfd1-96313d5deb1e,"If you knew today was your last day here, how would you share your love with the world?","Amy Leigh Mercree, The Compassion Revolution: 30 Days of Living from the Heart",hope,textOverlay,Connection|Purpose|Mindfulness
ff8f50cb-a0c0-49b1-8a0e-0b1facbbea75,The greatest thing is to live a daring life.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Purpose|Possibility|Self-Worth
7187589d-6857-4623-96da-42c4c40558e1,You have been crafted with utmost care and creativity by your Creator. There is none other like you in the world.,Pooja Ruprell,hope,textOverlay,Resilience|Purpose
30a31853-3306-430e-b66b-dcd2a2d8ae68,"Without God, life has no purpose, and without purpose, life has no meaning. Without meaning, life has no significance or hope.","Rick Warren, The Purpose Driven Life: What on Earth Am I Here for?",hope,textOverlay,Purpose|Possibility
e73c74ce-8e4e-4420-bc66-86527609e3a0,Integration happens when all parts of your being are in harmony.,"Amy Leigh Mercree, Joyful Living: 101 Ways to Transform Your Spirit and Revitalize Your Life",hope,textOverlay,Self-Worth|Connection
b47679ca-e2c7-4659-9d8d-72a4f571d954,A tree does not stop growing because the wind blew off a few of its leaves.,Matshona Dhliwayo,hope,textOverlay,Resilience|Growth
87c7cda1-394c-45c6-be22-606dadfee9d6,"A little hope and love now and thenWise and beautiful, more than often.",Debasish Mridha,hope,textOverlay,Growth|Possibility|Mindfulness
105136a8-edc0-4fa9-8bbd-20a87107c59e,You will manifest your sacred character when you connect to the Creator.,"Lailah Gifty Akita, Pearls of  Wisdom: Great  mind",hope,textOverlay,Agency|Growth|Self-Worth
c53a273c-b81f-43b4-ae5f-b77fcc62f747,Exercise promotes positive self-image and good well-being.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Self-Worth|Agency
c2d01fdd-c2c2-468b-8c20-f3d8a538146f,"If you cannot find a reason to be grateful for today, be grateful for you have the sky.","Dragos Bratasanu, Ph.D.",hope,textOverlay,Connection|Growth|Mindfulness
6692ccaa-805b-406e-a1fb-111a64d1fd7f,"Life is all about focusing on the goal, not on the donut hole.",Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
83cc5835-ae3a-4387-bbcf-791c6f37f500,A person begins to live a moral life when they cease asking what life will provide them and begins to determine what he or she expects from oneself.,"Kilroy J. Oldster, Dead Toad Scrolls",hope,textOverlay,Growth|Agency|Resilience
2b7a51d2-92f3-4c5a-a8eb-296b38245ffc,In your own life it's important to know how spectacular you are.,"Steve Maraboli, Unapologetically You: Reflections on Life and the Human Experience",hope,textOverlay,Self-Worth|Agency|Connection
45309316-b1f4-4d97-baa7-4c069f3655fa,"A great woman has three identities: a lovely daughter, a passionate lover, and a kind mother.",Debasish Mridha,hope,textOverlay,Growth|Connection|Possibility
9a1cd3c1-1444-4ef4-8512-ba4a115ff432,"You first compete with yourself before competing against others; if you cannot beat your last best result, do not be surprised if it seems difficult to compete against external competitors.","Archibald Marwizi, Making Success Deliberate",hope,textOverlay,Purpose|Growth|Connection
6016b403-0a07-4664-97e9-e69050afee62,"The moon will guide you through the night with her brightness, but she will always dwell in the darkness, in order to be seen.",Shannon L. Alder,hope,textOverlay,Growth|Resilience|Connection
6985ef19-5f08-4004-85fe-00fb2e6cd258,"If you wish to enjoy a position, find ways of being useful, hard working and cooperative with the people whose favour has given you the position",Radhe Maa,hope,textOverlay,Mindfulness|Growth
69f4c56f-4f35-4fa3-9f2e-89619c11d918,"The moment you inject information, education, and an entrepreneurial spark in a community, it gets empowered enough to inspire, build, and uplift itself.",Sharad Vivek Sagar,hope,textOverlay,Purpose|Agency|Growth
0a057d60-0996-4be5-9edc-fbce7827ff4e,"It is not what you look at, but rather what you see that matters. Set your focus right.",Emmanuel Ayensu,hope,textOverlay,Purpose|Agency|Possibility
76fefdcb-98c6-4a1f-abbb-a93f1425d4a6,"What is knowledge but a lucid enunciation of ignorance of yesterday. If there is no darkness to dispel, there can be no light.",R. N. Prasher,hope,textOverlay,Mindfulness|Growth
37bb5d5e-e0d8-44b5-827b-2a3c42138cee,"Success is a trophy, a title, something gained, attained or retained. Fulfilment, true happiness, contentment.... bliss is the gift of the self-realised. That is the real prize.",Rasheed Ogunlaru,hope,textOverlay,Self-Worth|Growth|Mindfulness
b484b103-6d0a-40dc-b670-2b41c65f37b1,Discipline is more about self-control through your inner strength and less about restriction.,Mensah Oteh,hope,textOverlay,Agency|Growth|Possibility
e5207e0d-39bc-415d-a582-b61d6b4764b9,Your personal growth is the only thing that matters. You own and write your story no one else does. Believe in your unique steps up the mountain.,Brittany Burgunder,hope,textOverlay,Growth|Connection|Possibility
66487536-e541-4ff6-a1e9-61b46de59d07,"We must empower our weak to be strong, and teach our strong to be compassionate. This will open a door to oneness.",Gary   Hopkins,hope,textOverlay,Growth|Connection|Purpose
f2c6a9e1-ba40-49f7-9608-0c8f017f4f09,"To put in the effort needed to create the life of your dreams, you first need to develop a burning desire.",Mensah Oteh,hope,textOverlay,Connection|Possibility|Growth
8dcd6388-cec5-400e-90e9-3bc5bf4c71ed,Everyone wants to be happy.So love everyone like a happy puppy.,Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
d7173ada-f27d-4535-91de-330cedf05cda,Renew your mind with positive thoughts.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Self-Worth|Possibility|Growth
5d48dbe6-4495-4fd1-b132-0242557b214d,"We're all a beautiful, wonderful work in progress....Embrace the process!",Nanette Mathews,hope,textOverlay,Self-Worth|Growth|Connection
910b5aa7-663e-4d35-afd7-7a1c31abd860,"When you express ""purity"" which is the truth about yourself, you feel a love for yourself that is expressed by self-respect, self-esteem, and self-confidence!","Tae Yun Kim, Seven Steps to Inner Power",hope,textOverlay,Self-Worth|Connection
583597bb-bfe1-4d40-84c4-d7126b008866,Without enthusiasm then what we have surrounded ourselves with becomes worthless.,Stephen Richards,hope,textOverlay,Agency|Connection|Purpose
63faf64d-1e78-4c83-93be-2d648f79d12a,"The best way of creating motivation is to do something. If you take action, motivation will follow","Mensah Oteh, Unlocking Life's Treasure Chest: Wisdom keys to keep you inspired, encouraged, motivated and focused",hope,textOverlay,Possibility|Growth|Connection
939896c6-2599-4563-98d4-0c76c50b2eda,The secret of a successful life isn't the success but happiness.,Debasish Mridha,hope,textOverlay,Growth|Possibility|Connection
02900141-7717-40b9-be82-7aec243b9080,"We can have a large impact on the prevention and amelioration of abuse, drug problems, violence, mental health problems, and dysfunction in families.","Steven C. Hayes, The Nurture Effect: How the Science of Human Behavior Can Improve Our Lives and Our World",hope,textOverlay,Purpose|Possibility
c8bac449-9ace-43b8-9f11-e3ee37e0e988,Keep on reinventing yourself! Always strive to be a better version of yourself!,Avijeet Das,hope,textOverlay,Resilience|Growth|Agency
7d8a4ba4-b6ae-452d-85d7-37e458c1ec55,"You can't be a rebel without the scars that come with it. Truth is, some days scars are just as ugly as they are beautiful.","Criss Jami, Killosophy",hope,textOverlay,Growth|Agency|Resilience
5b0d76fd-fa6a-4331-bda4-e43fa4c61973,"Free your hearts of anxiety, pain and anger, to have peace within your heart and soul.",Lailah Gifty Akita,hope,textOverlay,Mindfulness|Agency|Connection
aef5a14d-3601-4b0d-b55c-f1b8a264bb6d,Education shouldn’t be boring. It should stimulate the imagination and fill minds with the joy of knowing.,Debasish Mridha M.D.,hope,textOverlay,Possibility|Mindfulness|Growth
2d0b07cd-27d0-4829-9389-be9c72ae5891,"The future will be what it will, and fretting about it will only make your fears more likely to come true.","Christopher Paolini, Inheritance",hope,textOverlay,Possibility|Growth
0a20fcb7-5151-4c4d-a293-6b30c3677fc4,Success does not often arrive by miracle or magic but through perseverance and practice.,Rebecca Brockway,hope,textOverlay,Resilience|Agency|Growth
ff57e821-82e5-4302-a861-f4a7fe6e8cd2,"A circle's unity and never ending smoothness is how we can aim to feel inside. Smooth, gentle, accepted, no rough edges, only love for all parts of our selves.",Amy Leigh Mercree,hope,textOverlay,Connection|Self-Worth|Mindfulness
65f72463-0eaa-4094-a0c3-5da39197c0b3,Moving rocks today strengthens you for moving mountains tomorrow.,Matshona Dhliwayo,hope,textOverlay,Resilience|Agency|Growth
679b0da1-d632-4d7a-9075-2514fe7f16e4,We experience happiness on a sensory level that is relatively short-lived. But lasting happiness is related to our state of mind.,Auliq-Ice,hope,textOverlay,Mindfulness|Possibility|Self-Worth
4865b0bc-0ccd-41a4-95eb-e6fc7f04b5e2,Surround yourself with positive and productive people.,"Renee Hines, Defeating Your Self-Bully: A guide to stop beating yourself up and start building confidence for a life you deserve",hope,textOverlay,Self-Worth|Connection
fe2d7f8a-bdf0-4a60-9bdc-b64b0bed59d1,"Raging fires grow from the tiniest spark; it is the same principle at work in life. As long as there's a spark, tend to your fire. Never give up.","Richelle E. Goodrich, Making Wishes",hope,textOverlay,Resilience|Possibility|Agency
cb7dea92-4410-4b10-aeb0-7f25ae699d2a,"If you have never walked a mile in someone’s shoes, do not mock the soars on his feet.",Matshona Dhliwayo,hope,textOverlay,Connection|Resilience|Purpose
f647826d-fba2-440b-9987-a6b052c9904e,Some champions are born others are forged!,Kierra C.T. Banks,hope,textOverlay,Resilience|Agency|Connection
8cdd7496-cb2e-4fb6-80b5-04be263a140b,"When something poses as obstacle to you,surmount it and use it as a miracle to move on to greater height.","Ifeanyi Enoch Onuoha, Overcoming the Challenges of Life",hope,textOverlay,Resilience|Possibility
e0081d96-b4ba-458a-b84e-ae15d55ca03d,"The whole hard work in achieving any goal is not in the means of achieving greater heights, but in the courage in fulfilling the simple yet daunting tasks.",Chinonye J. Chidolue,hope,textOverlay,Purpose|Resilience
8b60512d-1a98-4584-b3d2-8372dfcbd279,People try to build their identity around external things such as appearance and the clothes at the expense of neglecting the inner values of who they really are,Sunday Adelaja,hope,textOverlay,Self-Worth|Purpose|Growth
e26642a8-78e9-4c57-b1d6-c53d301e64e7,The cosmic believer needs the energy of the universe to survive spiritually.,"Stephen Richards, Cosmic Ordering Guide",hope,textOverlay,Agency|Connection|Growth
dcb2affe-cc1b-4523-b023-b259da1359e8,Value those whose capabilities are insurmountable you yourself possess the same strength....there's NO value in clowns! Believe and overcome!,Monica Chrisandtras Hines,hope,textOverlay,Resilience|Agency|Self-Worth
b6a1d492-d081-4d7b-af0c-4e78dcbd2dc9,"Life is cold, but I will put on my clothes and wear my shoes",Ernest Agyemang Yeboah,hope,textOverlay,Possibility|Agency
70435073-114c-48a5-a707-21eb01ae11ef,"You have been called. Know that. Understand that. Imprint it deep in your heart and set out on your mission in whatever way you can, here and now! The world is waiting for you.",Pooja Ruprell,hope,textOverlay,Purpose|Resilience|Mindfulness
b2bcf16b-4d17-4b9a-b8e2-d4e22ee3f125,The difficulties and challenges in your life are the lessons you need to learn to grow and development.,Avis J. Williams,hope,textOverlay,Growth|Agency|Possibility
c5f730f4-4054-4478-baa6-3efe4ca62262,"A good friend enjoys with you, a best friend cries with you.",Debasish Mridha,hope,textOverlay,Growth|Connection|Possibility
dc2b7c10-c48d-47aa-a93e-446a0246611a,Deep inside of you is a 'Guru' with the wisdom of the entire Universe!,Erin Fall Haskell,hope,textOverlay,Mindfulness|Growth
ad0cd9f0-efa9-46b5-b4be-75354ea3f6c2,"You are the candle, love is the light, enlighten the mind, and heart with your empowering light.",Debasish Mridha,hope,textOverlay,Growth|Connection|Possibility
34f7aa90-6986-4d88-ab40-a9067ac83289,"Everyone is longing for love, everyone is suffering from the needs and wants, so be loving, kind, and compassionate to everyone.",Debasish Mridha,hope,textOverlay,Growth|Connection|Possibility
01dcd413-d645-4c18-9370-4d5b447b6a40,The real you focuses on goals that inspire you and doesn’t let “that’s just not me!” stand in the way.,"Henna Inam, Wired for Authenticity: Seven Practices to Inspire, Adapt, & Lead",hope,textOverlay,Self-Worth
66320642-192a-4b95-af79-c5e24bf972f3,Man’s desire is to know the mind of God.,"Jared Brock, A Year of Living Prayerfully: How a Curious Traveler Met the Pope, Walked on Coals, Danced with Rabbis, and Revived His Prayer Life",hope,textOverlay,Purpose|Growth|Mindfulness
b87ce788-7e45-4ed2-a115-e88d21124ab8,"Her need was as big as the stars, and he was down there on the beach, so quiet she could hardly hear him.","Ann Brashares, The Sisterhood of the Traveling Pants",hope,textOverlay,Mindfulness|Agency|Resilience
4d4a6b2a-16ed-4abf-8e1a-a57749dd9b74,Live full of accomplishments and die empty of your God-given potentials. Release your greatness now.,"Israelmore Ayivor, Become a Better You",hope,textOverlay,Possibility|Mindfulness|Growth
b6e66016-4172-46bb-85ab-a965f85cba59,When God said 'Let there be light'.May be he meant it Inside.,Jasleen Kaur Gumber,hope,textOverlay,Possibility|Growth|Connection
c91e1f48-01a7-4301-a175-09a7f6df2cac,Sometimes in life there's no problem and sometimes there solution. Within this space - between these apparent poles - life flows.,Rasheed Ogunlaru,hope,textOverlay,Mindfulness|Growth|Self-Worth
194a4cd0-2a99-463a-af38-7dea4c8051c1,"You know the world has gone mad when those who have enlightened, compassionate views and future visions, are accused of borderline insanity, ridiculed and criticised for thinking positively.","Mango Wodzak, Destination Eden",hope,textOverlay,Purpose|Possibility|Connection
20fb74ba-a5f3-4331-ade9-b1555f918c2b,No one is to blame because there is no one other than you. Nothing is to disrespect because there is nothing other than you.,Amit Ray,hope,textOverlay,Mindfulness|Connection
0d0d98c2-b3f7-48a1-99db-658c94cd57b6,The appointed time is the moment of miracles.,Lailah Gifty Akita,hope,textOverlay,Mindfulness|Possibility
b4c3b996-78cd-4b50-9101-3125f1a22c0b,"With love that knew no fear, the Singer caught his torment, wrapped it all in song and gave it back to him as peace.","Calvin Miller, The Singer",hope,textOverlay,Mindfulness|Connection
1add6824-4f4b-465a-bab8-d35594c980e8,"Respect cannot be inherited, respect is the result of right actions.","Amit Kalantri, Wealth of Words",hope,textOverlay,Agency|Growth|Purpose
a0cb3c67-8ade-4d54-975b-6159bc30188a,"Without understanding, there is no life. Either you act, out of understanding or act to develop understanding out of it.",Roshan Sharma,hope,textOverlay,Purpose|Growth
880598cc-e7e6-4907-a29d-1c0d525cd95b,BlessBacks: Souvenirs for those who express their gratitude to their illuminators.,Julie Saffrin,hope,textOverlay,Mindfulness|Agency|Connection
ce24c7f7-3333-4281-b4f8-2bc3a09f54b5,What you do with ease is your passion. It is a realm of flow like a continuous flowing stream .,Lailah Gifty Akita,hope,textOverlay,Purpose|Agency|Possibility
d1e3d0c4-a52f-4a6a-8932-75dbff30e35c,"If you want to succeed, make it a study first then practice it and finally live it daily.",Mensah Oteh,hope,textOverlay,Connection|Possibility|Growth
d3d47c9c-e0b1-4028-8ace-b34af91fd6af,"If you don’t know exactly where you’re going, how will you know when you get there?","Steve Maraboli, Life, the Truth, and Being Free",hope,textOverlay,Agency|Growth|Mindfulness
faccb2ba-cdc1-4fe7-95ac-ec270e867385,A journey is the way to see and feel the diversity of humanity.,Debasish Mridha,hope,textOverlay,Growth|Connection|Possibility
6f4ab72a-8abe-40e3-8eae-c6ddf4964304,"Somewhere inside you, I hope you know who you are. I hope you know what you are. I hope you know that you're powerful. We need you.","Danielle  Paige, The Wicked Will Rise",hope,textOverlay,Self-Worth|Agency|Mindfulness
20a95442-152a-40b5-86c3-ff36286b8bfd,May be its mine bad-luck Or yours not to get me But I still have hope Of being yours,"Hasil Paudyal, Blended Words",hope,textOverlay,Connection|Possibility|Growth
8fd7977f-cda2-4631-98a4-90859d96a543,Do not quit too soon. The future is bright like a shining diamond.,Lailah Gifty Akita,hope,textOverlay,Resilience|Growth|Possibility
1908d76a-37b0-4544-8133-530c6a55ee79,There are challenges in everyday life. May you find courage to overcome the challenges.,"Lailah Gifty Akita, Think Great: Be Great!",hope,textOverlay,Resilience|Agency|Possibility
